address,category,date,title
台北市臺北市內湖區康寧路三段72號,Entertainment,2016/10/12 14:00,10/12 - 送子鳥
台北市大安區復興南路一段323號,Learning,2016/10/12 13:30,翻轉行銷338法則
台北市中正區林森南路33號,Learning,2016/10/13 19:00,Prestige Project II - R&D研發部門藥做什麼?
台北市長安東路一段18號,Uncategorized,2016/10/11 19:30,Mobileheroes 通訊大賽 Workshop - 3D繪圖軟體: DesignSpark Mechanical & 決賽共榮時間
台北市復興北路99號14F (南京復興捷運站) / 台北市復興北路99號,Learning,2016/10/13 19:00,專案經理人講堂：PMP國際管理力
台北市內湖區瑞光路298號,Learning,2016/10/13 18:30,【前30名免費報名】組織健診諮詢分享會
臺北市南港區忠孝東路六段21號,Entertainment,2016/10/09 13:00,【中午場】『melost』天月AMATSUKI x HASHIYAN
台北市信義區松壽路12號,Entertainment,2016/10/11 17:30,MEGA PUNCH FESTIVAL 2016
台北市大安區忠孝東路四段107號,Learning,2016/10/08 14:00,免費講座-設計靈感技法全新進化
台北市敦化南路二段218號,Gathering,2016/10/08 14:00,10/8 固定小松
臺北市松山區南京東路四段75號4樓 / 臺北市松山區南京東路四段75號,Uncategorized,2016/10/09 14:00,【閱戲浮世繪】影視導讀課
台北市信義區松壽路12號,Entertainment,2016/10/09 12:30,第五屆琴之翼 V.K克國際音樂大賽總決賽
台北市中正區仁愛路一段17號,Entertainment,2016/10/08 19:00,TOMOHISA FANMEETING 2016 in TAIWAN
台北市萬華區漢中街116號,Uncategorized,2016/10/08 14:00,《Branching Paths》台灣放映會
台北市中正區羅斯福路二段136號3樓(捷運古亭站1號出口) / 台北市中正區羅斯福路二段136號3樓(捷運古亭站1號,Uncategorized,2016/10/08 14:00,NBU免費2.5小時記憶特訓
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/10/14 09:00,Y Two/Nawan 阿修
臺北市南港區忠孝東路六段21號,Entertainment,2016/10/09 13:00,【兩場套票】『melost』天月AMATSUKI x HASHIYAN
台北市松山區光復北路103巷38號,Entertainment,2016/10/08 19:30,為你的受傷而讀-傷痕獨白(10/08)
台北市士林區士商路189號,Learning,2016/10/15 17:00,LiK: MeetUp 2016  美術工作坊
台北市北投區學園路一號,Entertainment,2016/10/13 20:40,2016關渡藝術節~《看見－關係》 體相舞蹈劇場+三十舞蹈劇場
台北市光復南路102號,Gathering,2016/10/13 19:00,Cocoaheads Taipei 2016 十月份聚會 
台北市大安區復興南路2段237號,Exhibition,2016/10/30 15:30,2016/10月 英國、美國-海外投資說明會-菲爾資產
台北市吳興街250號,Uncategorized,2016/10/13 20:40,愛彌兒生之光 孕婦水中瑜珈 - 正式老師課程（收取正式課程費用非免費）
台北市大安區復興南路2段237號,Exhibition,2016/10/14 14:00,10/14英國投資說明會(台北場)．10/29-30美國投資說明會(高雄場)-菲爾資產
台北市南港區研究院路 2 段 128 號,Learning,2016/10/14 09:00,JCConf Taiwan 2016
台北市松山區民生東路三段140巷11號,Learning,2016/10/14 19:00,WoFOSS 2016/ 10月第72次聚會
台北市信義區松壽路12號,Entertainment,2016/10/09 21:00,V.K克 琴之翼演奏會feat.大賽優勝者
台北市和平東路一段126號,Uncategorized,2016/12/31 00:00,愛彌兒生之光 孕婦水中瑜珈 - 實習老師課僅需支付場地費用
台北市南港區研究院路 2 段 128 號,Uncategorized,2016/10/14 14:00,JCConf 2016 Workshop - Introduction to Scala
台北市大安區忠孝東路四段169號4F之1 / 台北市大安區忠孝東路四段169號,Learning,2016/10/14 19:00,雙手機APP設計講座
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/10/15 09:00,Balai 巴賴/桑布伊新專輯分享會
台北市北投區學園路一號,Entertainment,2016/10/14 14:30,2016關渡藝術節~《看見－關係》 體相舞蹈劇場+三十舞蹈劇場
台北市中正區仁愛路一段17號,Entertainment,2016/10/08 15:00,佐香智久Live Tour 2016 in Taiwan
台北市大安區和平東路一段162號,Uncategorized,2016/10/16 17:00,"2016/ 11 愛彌兒生之光寶寶游泳課程  ""平日大安師大班""（收取正式課程費用非免費）"
台北市民權西路20號,Learning,2016/10/17 19:00,有美家-【眼睛保健-主題生活營養】
台北市大安區羅斯福路四段1號,Uncategorized,2016/10/15 09:30,東南亞啟航：亞洲月新手教學編輯營 (台北場)
台北市南港區研究院路 2 段 128 號,Uncategorized,2016/10/15 09:50,JCConf 2016 Workshop - Getting start with Google PubSub and Dataflow
台北市大同區長安西路 150 號,Uncategorized,2016/10/17 19:00,Elixir 台灣 第七次 Meetup！
台北市重慶南路一段66號9樓 / 台北市重慶南路一段66號,Learning,2016/10/18 19:00,免費講座-設計創業 x 做夢實現
台北市信義區吳興街250號,Uncategorized,2016/10/13 21:00,"2016/11 愛彌兒生之光寶寶游泳課程  ""信義北醫班"" （收取正式課程費用非免費）"
台北市中正區仁愛路一段17號,Entertainment,2016/10/15 19:30,【晚上場】OH MY GIRL Fanmeeting～Special～in Taipei 2016
台北市松山區光復北路103巷38號,Entertainment,2016/10/15 23:50,為你的受傷而讀-傷痕獨白(10/15)
台北市大安區羅斯福路四段1號,Learning,2016/10/15 09:30,第一屆國際夏學研討會暨毓老師紀念會
台北市內湖區洲子街196號,Learning,2016/10/18 14:00,工作坊：為您的公司建立網站和電子信箱 10/18
台北市羅斯福路四段200號,Entertainment,2016/10/16 14:00,Deep Fried House 16：Telephones
台北市忠孝東路四段148號,Uncategorized,2016/10/22 13:00,瑞士BHMS商業酒店管理留學 免費說明會 (大學留學)
台北市民權西路20號,Learning,2016/10/16 14:00,有美家說書會NO.49
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/10/17 19:00,Hide And Find：Hide &Six/江東成名
台北市中山區濱江街5號,Entertainment,2016/10/22 13:00,【假日學生票】2016世界音樂節＠臺灣
臺北市敦化南路二段 216 號,Uncategorized,2016/10/16 15:00,"Meet Vojtěch Pavlík, Director of SUSE Labs"
台北市中山區濱江街5號,Entertainment,2016/10/23 22:00,【假日成人票】2016世界音樂節＠臺灣
台北市中山區民權西路20號,Networking,2016/10/22 14:00,10/22 ❤ 玩味咖啡 ❤ 一起手沖咖啡去
台北市中正區思源街一號,Entertainment,2016/10/22 13:45,【早場】OS U寶島偶像祭 vol.1
台北市中山區濱江街5號,Entertainment,2016/10/21 13:00,【成人三日票】2016世界音樂節＠臺灣
台北市中正區八德路一段 94 號,Uncategorized,2016/10/22 14:00,Docker and openSUSE workshop 101-台北
台北市大同區長安西路 150 號,Uncategorized,2016/10/20 19:00,Rails Girls Weekly - 從零開始的網頁設計- HTML & CSS 的基礎 (1/3)
台北市萬華區武昌街二段122-1號,Learning,2016/10/20 19:00,Wikiwomen Taiwan「薇姬的房間」十月第20次聚會
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/10/19 21:00,克里夫 / 臺北爛子
台北市中正區延平南路12號,Gathering,2016/10/20 19:30,C.C. Agile#50 - 站在十字路口，今天你選哪一條？
台北市中正區貴陽街一段56號,Learning,2016/10/20 19:30,Python X 使用者體驗設計 (練功心法十堂課)
台北市臺北市內湖區康寧路三段72號,Entertainment,2016/10/19 14:30,10/19 - 海底總動員2：多莉去那兒？
台北市松山區敦化北路100號,Uncategorized,2016/10/20 08:50,2016磊山年會-創新。創業。創時代
台北市內湖區瑞光路408號,Learning,2016/10/18 21:00,Cat System Workshop #13 icecream / icecc : 分散式編譯系統簡介 
台北市松德路65號,Gathering,2016/10/21 19:00,[秋季限定] 路老闆日本旅遊不私藏講座 第二場
台北市大安區光復南路 102 號 14F） / 台北市大安區光復南路 102 號,Learning,2016/10/19 18:30,AI 時代來了！ 開啟企業的人工智慧腦，如何打造資料分析團隊？
台北市大同區太原路97巷13號,Learning,2016/10/22 07:00,字戀小聚 Pro#33：otf 是什麼 我心好累
台北市內湖區內湖區新湖一路128巷15號,Learning,2016/10/19 14:00,廣告設計小聚系列活動-【當設計遇上科技】
台北市大安區建國南路一段177號,Entertainment,2016/10/21 20:10, Render Ghost v2.0 _ 跨域虛擬沈浸劇場
臺北市中正區重慶南路一段143號,Learning,2016/10/20 19:00,2016年最新-Python讓您快速進入物聯網世界 -免費說明會
台北市信義區松壽路12號,Entertainment,2016/10/21 21:30,ELLE 25週年公益音樂會
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/10/19 10:00,杜爾與索克/HARD SHIRLEY
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/10/23 18:00,Our Piano Trio Plays Jerome Kern & George Gershwin
台北市復興南路一段107巷5弄18號,Entertainment,2016/10/22 09:00,Voco Novo翻轉人聲計畫2：即興再進化
台北市菸廠路88號,Learning,2016/10/19 19:00,【富邦講堂】《好阿！大家都不要睡，藝術夜遊───用藝術重新刻度地球的晝夜》謝佩霓╳李明道
臺北市仁愛路三段160號,Uncategorized,2016/10/15 09:00,應用處理器國際大師課程
台北市南港區研究院路二段 128 號,Learning,2016/10/22 09:00,JSDC 2016 學生獎勵計畫
台北市南港區研究院路二段 128 號,Learning,2016/10/25 18:00,JSDC 2016
台北市八德路一段 94 號,Uncategorized,2016/10/08 10:30,g0v 第伍次基礎建設松 - 10/8
台北市中正區八德路一段1號,Outdoors,2016/10/08 12:00,ÕLaLaVie 法式野餐
台北市中山區南京東路二段1號,Uncategorized,2016/10/07 15:00,"紐西蘭旅遊分享會-台北 10/12,26"
台北市忠孝西路一段41號,Learning,2016/10/08 14:00,麻州大學2017春季大學部/碩士班入學招生說明會
台北市松山區復興北路99號,Learning,2016/10/06 19:00,【幽默人生講座】口才輕鬆學
台北市中正區重慶南路一段143號4樓 (台北車站捷運站) / 台北市中正區重慶南路一段143號,Learning,2016/10/06 19:00,免費講座-如何2個月馬上成為物聯網新貴的重要秘訣！
台北市敦化南路二段216號,Gathering,2016/10/06 19:00,如何寫出百萬人傳閱的文字
台北市松山區光復北路103巷38號,Entertainment,2016/10/01 23:30,為你的受傷而讀-傷痕獨白(10/01)
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/10/07 09:00,旅行箱樂團/劉乙瞳＆伊甸樂團
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/10/01 00:00,在外闖蕩的遊子，想回家嗎?：Control T/昊恩
台北市中正區八德路一段94號,Learning,2016/10/06 19:00,ReactNative 仰望星空工作坊 Run3
台北市信義區忠孝東路五段293號,Learning,2016/10/01 11:00,10/1 第十七次萌典松 moed17ct
台北市松山區南京東路四段16號,Uncategorized,2016/10/01 10:00,『Evolution!!』Akatsuki Game Hackathon 2016 曉數碼黑客松
台北市中正區市民大道三段2號,Entertainment,2016/10/29 19:30,發現LIVE音樂現場－董事長的少年時代演唱會
台北市文山區景中街36號,Uncategorized,2016/12/31 00:00,我和我的國中時代
台北市衡陽路116號,Learning,2016/10/06 18:30,大手拉小手開心玩瑜珈‧皇后瑜珈x柏克萊 愛奇堡智力樂園‧親子幼兒童全方位培養‧音樂故事律動統合專注平衡身心柔軟愛分享
台北市復興北路99號14F (南京東路捷運站) / 台北市復興北路99號,Learning,2016/10/04 19:20,多媒體講座：左右腦設計大革命
台北市忠孝東路三段一號,Uncategorized,2016/10/04 21:00,Test Corner X 北科大
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/10/05 10:00,搖滾硬漢之夜：灰階 X 廖士賢
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/09/30 09:00,西尤島三種奏the siyuland trio / TBA
台北市士林區雨聲街68號,Entertainment,2016/10/04 14:00,精靈系皇后瑜珈‧舞動樂活 金秋美學‧身心靈紓壓饗宴
台北市中正區八德路一段 94 號,Gathering,2016/10/07 18:30,測試測試
台北市內湖區洲子街196號,Learning,2016/10/04 14:00,工作坊：為您的公司建立網站和電子信箱 10/04
台北市內湖區洲子街196號,Learning,2016/09/30 10:30,工作坊：為您的公司建立網站和電子信箱 09/30
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/09/28 21:00,不顧死活的兔子/Mafana
台北市信義區松智路1號,Learning,2016/09/29 19:00,Citizen Online: 社會運動的數位危機與轉機
台北市中山區松江路350號,Learning,2016/09/28 13:30,＂告別句點王＂ 聊天聊出好業績(台北4班)
臺北市凱達格蘭大道3號,Uncategorized,2016/10/05 12:00,採購開竅資料挑戰賽
台北市信義區松山路132號,Uncategorized,2016/09/29 19:00,F2E&RGBA 設計 Meetup 九月號
台北市內湖區洲子街196號,Learning,2016/09/29 10:00,工作坊：為您的公司建立網站和電子信箱 09/29
台北市大安區復興南路一段283號,Learning,2016/09/30 19:30,【精準行銷】網路行銷大補帖
台北市大安區忠孝東路四段107號,Learning,2016/10/26 19:30,免費講座-打動人心！用產品設計改變全世界
台北市松山區復興北路99號,Learning,2016/10/01 09:00,敏捷專案入門課程最佳選擇─台北ScrumMaster培訓課程
台北市民權西路20號,Learning,2016/10/02 19:00,環遊世界夢之勇闖英倫
台北市敦化南路2段198號,Learning,2016/10/01 13:30,[UiGathering 201610 活動] 豈止服務
台北市中山區松江路101號,Learning,2016/09/30 19:40,創業食刻 九月場
台北市南港區經貿二路188號,Learning,2016/10/01 09:00,人如何改變（How people change）
台北市民權西路20號,Learning,2016/10/02 20:00,有美家-神奇的經絡刮痧NO.88
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/10/03 08:00,簡淑萍「灰色理論」
台北市龍江路223巷16-1號,Learning,2016/10/01 14:00,微境品手作體驗
台北市北投區學園路一號,Entertainment,2016/10/01 18:30,2016關渡藝術節~黃翊工作室流動論壇│黃翊工作室
台北市信義區松壽路12號,Entertainment,2016/10/15 21:00,【KKBOX LIVE】方大同JTW西遊記新歌首唱會
台北市臺北市內湖區康寧路三段72號,Entertainment,2016/09/28 14:00,9/28 - 海底總動員2：多莉去那兒？
台北市中正區思源街１號,Entertainment,2016/10/02 08:20,Daniel Miller Asian Tour Taipei Station
台北市木柵路一段17巷1號,Networking,2016/10/01 14:30,慶祝世新60週年校慶：105年度社心系「系友回娘家」活動
台北市敦化南路二段201號,Uncategorized,2016/11/05 22:00,2016 JKF VIP空中泳池派對
台北市敦化南路二段218號,Gathering,2016/10/05 17:00,10/2 交接松
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/10/05 20:30,愛獻之夜 李冠群個唱會
台北市青少年發展處5F流行廣場 / 臺北市中正區仁愛路一段17號,Uncategorized,2016/12/23 12:00,申請旁聽「中央投資股份有限公司及欣裕台股份有限公司是否為社團法人中國國民黨附隨組織及其股權是否應命移轉等」第一次聽證程序 
台北市中山區中山北路三段40號,Gathering,2016/10/31 18:00,105上資訊創意研究社期初大會
台北市臺北市內湖區康寧路三段72號,Entertainment,2016/10/26 21:00,10/5 - 海底總動員2：多莉去那兒？
台北市中山北路一段2號,Uncategorized,2016/10/05 18:10,（入會活動六）採用證照輔導方案入會申請（限報考設計及工程證照者）
台北市中正區館前路34號4樓 /  台北市中正區館前路34號,Learning,2016/10/09 16:30,天底下沒有難做的生意_阿里巴巴跨境電商講座
台北市信義區基隆路二段12號,Uncategorized,2016/10/07 19:00,認識IoC及其應用
台北市南港區經貿二路188號,Learning,2016/10/08 09:00,如何幫助人改變（Instruments In the Redeemer's Hand: How to Help Others Change）
台北市松山區民權東路三段178號,Learning,2016/10/08 09:00,台北－10月份 UI 設計師入門班
台北市忠孝東路四段148號,Uncategorized,2016/09/24 10:00,EB3美國移民說明會
台北市建國北路2段87號,Networking,2016/09/24 14:00,用  九  型 、 尋  真  情
台北市大安區信義路四段30巷23號,Learning,2016/09/24 14:00,【富藝旅藝術家工作坊】Make Your Own Shape
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/09/23 09:00,ALN ： Alan、邱培榮、洪筠惠、李國禎、北京
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/09/23 12:10,蘇聖育爵士四重奏
台北市中山區民生東路三段1號,Uncategorized,2016/09/21 18:30,SMS活動簽到測試
臺北市大安區基隆路4段43號,Uncategorized,2016/09/21 18:30,程式設計研究社-2016新生茶會
台北市羅斯福路4段85號,Learning,2016/09/18 19:00,LiK: MeetUp 美術分享會 2016  九月場
台北市中山區南京東路一段16號,Learning,2016/09/14 14:00,原來富有可以很簡單
台北市大安區忠孝東路四段107號,Learning,2016/09/11 14:30,免費講座-Unity3D跨平台全方位遊戲設計 
台北市文山區羅斯福路四段206巷200號,Exhibition,2016/09/11 19:30,▧ Too Loud To Love ▧ - broken little sister / SKIP SKIP BEN BEN / I Mean Us
台北市內湖區堤頂大道二段207號,Sports,2016/09/11 14:30,玩美女人三部曲 911 歡樂班！！ Catch YOU!!
臺北市大安區安和路二段211號,Learning,2016/09/13 19:30,Reiko的觀察萬花筒（二）-暈染英倫奶奶與小巴黎人
台北市大安區光復南路102號,Learning,2016/09/20 19:30,Golang Taipei Gathering #16
台北市中正區南陽街13號,Learning,2016/09/20 19:00,免費講座-創意產品與MAYA技法全攻略
台北市福華路180號 / 台北數位藝術中心2樓 / 台北市福華路180號,Learning,2016/09/11 10:00,【第二梯次】LittleBits 電子積木+R2D2紙做機器人工作坊
台北市中山區濱江街5號,Entertainment,2016/09/11 12:00,2016 Road To Ultra Taiwan (For oversea user ONLY)
台北市中山區南京東路一段16號,Learning,2016/09/13 19:30,原來富有可以很簡單(9/6已報名主題課程學員專屬)
台北市民權西路20號,Learning,2016/09/11 14:00,有美家說書會NO.48
台北市大安區基隆路四段43號,Learning,2016/09/20 19:30,電腦研習社-新生茶會
台北市內湖區洲子街196號,Learning,2016/10/12 15:00,工作坊：為您的公司建立網站和電子信箱
台北市松山區復興北路99號,Uncategorized,2016/09/13 19:00,搜尋行銷	 曝光關鍵法寶
台北市衡陽路51號,Learning,2016/09/13 14:00,一談就成的真諦－保險業系統化客戶經營循環
台北市松山區八德路三段34號,Uncategorized,2016/09/13 13:30,J-LIN's Zumba Fitness Open Class 9/12 單堂預約 
台北市中山區濱江街5號,Entertainment,2016/09/11 12:00,2016 Road To Ultra Taiwan
台北市復興南路一段107巷5弄18號,Entertainment,2016/09/11 21:00,Decades of Love 數十年的愛
台北市忠孝東路三段248巷65號,Learning,2016/09/13 10:00,PHP 也有 Day 番外篇 - Ant 的架構與資料庫隨講 (一)
台北市中正區八德路一段1號,Uncategorized,2016/09/17 15:30,CNEX專題講座二｜朱家安：才說嘴就打嘴！網路討論有未來嗎？
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/09/18 09:20,先Root為主：A Root 同根生
台北市信義區信義路5段1號,Entertainment,2016/09/17 19:30,20th Anniversary PUFFYTOURS 帕妃殿堂覺醒 in 台灣 2016
台北市羅斯福路四段200號,Entertainment,2016/09/10 21:00,YUCK 2016 Live in Taipei
台北市中山區林森北路145巷35-1號,Learning,2016/09/18 10:30,【台北場次】工作室點心課最終場： {佩佩豬Peppa Pig彩虹蛋糕}
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/09/11 08:00,Yusaka淞雅《正極/負極》/ 黃得峯Fong《聽聽Wonderful音樂會》
台北市松山區民生東路三段140巷11號,Learning,2016/09/16 19:00,WoFOSS 2016/ 9月第72次聚會
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/09/16 19:00,Theseus 忒修斯/Houdini
台北市臺北市內湖區康寧路三段72號,Entertainment,2016/09/21 14:00,9/21 -吹夢巨人
台北市松江路131號,Learning,2016/09/18 21:00,搞懂贏的秘密@門客三千 - 核心課程
台北市中正區博愛路52號,Learning,2016/10/07 19:00,不費力的發聲技巧～小蛙老師的輕鬆說話課
台北市萬華區武昌街二段122-1號,Learning,2016/09/22 19:00,Wikiwomen Taiwan「薇姬的房間」九月第19次聚會
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/09/17 07:00,河岸好聲音：MC HAN 韓勇 x 劉沛 Pierre Liu x 高愷蔚 Ape x Holly Lou
臺北市大安區安和路二段211號,Learning,2016/09/22 19:15,Motif Space【風格繆思】如何成為皮革專家
台北市忠孝東路三段248巷65號,Learning,2016/09/22 19:30,PHP 也有 Day #28 - Composer 從入門到實戰
台北市中正區八德路一段94號,Learning,2016/09/22 18:30,ReactNative 仰望星空工作坊 Run2
台北市復興南路一段107巷5弄18號,Entertainment,2016/09/10 20:30,天台的月光
台北市中山區林森北路145巷35-1號,Learning,2016/09/14 14:00,【台北場次】工作室點心課最終場： {拉拉熊棒棒糖蛋糕}
台北市忠孝東路三段248巷65號,Uncategorized,2016/10/01 21:00,Vuediner #4 一頭栽入 Vue.js TDD 的世界 (威力加強版)
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/09/14 21:00,Playmess / The Stressful Sound
台北市松山區復興北路99號,Uncategorized,2016/09/14 14:00,現在準備  搶攻年底佳節商機營銷攻略
台北市大安區羅斯福路四段1號,Entertainment,2016/09/25 21:00, 2016 The Power of FingerStyle
台北市臺北市內湖區康寧路三段72號,Entertainment,2016/11/30 23:50,9/14 - 寵物當家
台北市中正區思源街一號,Entertainment,2016/12/31 21:10,PIPE Sunday Live－David Jam，艷火少年，KD Chloe
台北市內湖區洲子街196號,Learning,2016/09/12 10:00,工作坊：為您的公司建立網站和電子信箱
"台北市大安區 / 台北市大安區信義路三段147巷11弄6-1號(近捷運大安站,淡水信義線1號",Learning,2016/09/21 19:30,"大數據應用_""創業主題沙龍"" : 9/21(三)_兩岸的創業優惠政策與創業基地 - ""招商引資"" 與 ""招人引智"""
台北市中正區館前路49號,Learning,2016/09/16 16:00,12個故事角色形象 打造有型品牌 PART1(台北9/15中秋節)
台北市松山區復興北路99號,Uncategorized,2016/09/19 10:00,首場公開電子商務年度經營計畫-PART1
台北市中正區羅斯福路三段244巷2號,Uncategorized,2017/01/05 09:00,今夜我們隱隱發光：隱分子 x 微光城市
台北市內湖區洲子街196號,Learning,2016/09/26 10:00,工作坊：為您的公司建立網站和電子信箱 09/26
台北市八德路三段34號,Uncategorized,2016/09/19 12:20,[WAO TAIWAN] 9/19（一）12:20 Yoga / Yuli 老師 - 課程預約 
台北市中山區民權西路20號,Learning,2016/09/19 14:00,免費講座-如何運用社群口碑，創造無限商機  
台北市愛國西路9號,Learning,2016/09/27 13:30,＂告別句點王＂ 聊天聊出好業績(台北3班)
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/10/11 15:00,Captain P 屁孩隊長 / 悲傷小事 BadSound Things
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/09/25 21:10,脆弱少女組 / 氧樂團 O2 Sun Shine
臺北市大安區安和路二段211號,Learning,2016/09/27 19:15,Motif Space【風格繆思】歐洲骨董收藏(一)：瓷器
台北市忠孝東路三段248巷65號,Learning,2016/09/19 19:30,PHP 也有 Day 番外篇 - Ant 的架構與資料庫隨講 (二)
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/10/01 00:00,第一天：重力樂團&Friend
台北市內湖區洲子街196號,Learning,2016/09/27 10:00,工作坊：為您的公司建立網站和電子信箱 09/27
台北市忠孝東路三段248巷65號,Learning,2016/09/26 19:30,PHP 也有 Day 番外篇 - Ant 的架構與資料庫隨講 (三)
台北市大安區光復南路 102 號 14F） / 台北市大安區光復南路 102 號,Learning,2016/09/27 18:30,AI 時代來了！ 開啟企業的人工智慧腦，如何打造資料分析團隊？
台北市羅斯福路四段200號,Entertainment,2016/09/23 20:00,VADER - Rise Of The Empire Asia Tour
台北市萬華區昆明街316號,Outdoors,2016/09/23 19:00,達人講座｜探索山林秘境 - 跨出第一步的勇氣
台北市內湖區洲子街196號,Learning,2016/09/28 10:00,工作坊：為您的公司建立網站和電子信箱 09/28
台北市士林區前港街6號,Networking,2016/09/30 21:00,Happy Hour 台法交流之夜
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/09/27 20:00,RubberBand x Blaster Go Taiwan Tour 2016
台北市大同區太原路97巷13號,Learning,2016/09/23 19:00,字戀小聚 Pro#32  聊天會：聊兩岸字型的現在與未來
台北市八德路三段34號,Uncategorized,2016/09/19 19:50,[WAO TAIWAN] 9/19（一）19:50 Zumba / J-LIN 老師 - 課程預約 
台北市博愛路52號,Learning,2016/09/23 19:00,[2016/09/23開課!]《人際回應力-看懂情緒，輕鬆對談》~(第11期)
台北市八德路一段一號,Entertainment,2016/09/23 20:00,【預售票】amazarashi tour 2016「世界分岐二０一六」in Taiwan
台北市中山區明水路575號,Uncategorized,2016/09/24 14:00,HackEasy.Life 活動說明會
台北市八德路一段一號,Entertainment,2016/09/23 20:00,【限定T-Shirt套票】amazarashi tour 2016「世界分岐二０一六」in Taiwan
台北市大安區基隆路四段43號,Learning,2016/09/25 09:00,TDOH - PIPE 資訊安全讀書會 | 201609
台北市南港區研究院路二段 128 號,Learning,2016/09/24 09:00,一天搞懂深度學習 & 用 R 輕鬆做交易策略分析及自動下單
台北市大同區承德路三段232號,Learning,2016/09/25 14:00,【台北場工作坊】拜託，講重點好嗎？—— KCT哲學思辨工作坊
台北市中正區市民大道三段2號,Entertainment,2016/09/24 19:00,【台北場】<要你知道>謝和弦全台巡迴演唱會
台北市士林區劍潭路21號,Learning,2016/09/25 09:00,【生命教練-張欣微】傳承人計畫１－評量諮商修練
台北市信義區信義路五段1號,Entertainment,2016/09/24 19:30,LiSA 2016台北演唱會
台北市大安區基隆路四段43號,Learning,2016/09/25 13:00,TDOH-PIPE 資安交流活動 | 201609
台北市中正區博愛路52號,Uncategorized,2016/09/24 10:30,《生涯探索工作坊》~手作你的生涯鑽石.2016.09.24~09.25
台北市內湖區明水路 575 號,Uncategorized,2016/09/25 14:00,【童趣露露】城市的森林童話  印第安小帳篷+兒童劇創意露營（台北首露）
台北市忠孝西路一段41號,Gathering,2016/09/24 13:30,拍出爆品不求人！商品拍攝特訓班
台北市大安區新生南路一段165巷20號,Entertainment,2016/09/25 18:30,MUZIK仲夏藍色夢│蓋西文的微醺夏日時光
台北市大安區和平東路一段75巷2號,Food,2016/09/24 14:00,侯彥西x森竣《房客下麵給你吃》
台北市中正區八德路一段 94 號,Uncategorized,2016/09/24 14:00,Open Build Service 實作練習 Workshop 101
台北市中山區林森北路145巷35-1號,Learning,2016/09/24 13:00,【台北場次】9月份花藝課程
台北市大安區基隆路四段43號,Learning,2016/09/10 13:00,程式設計初體驗 Flappybird Game Workshop
台北市信義區基隆路一段178號,Learning,2016/09/10 14:00,【金萱感恩回饋講座】來學字型的基本知識 - 台北 9/10 場次
臺北市中正區仁愛路一段17號,Entertainment,2016/09/10 19:00,【一般票】霜月遙十週年紀念巡唱台灣公演
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/09/03 21:00,小魯凱/原味醞釀
台北市南港區研究院路二段 128 號,Learning,2016/09/04 09:00,給工程師的統計學及資料分析 123 & 手把手教你 R 語言資料分析實務
台北市大安區復興南路一段293號4樓 【大安捷運站】6號,Learning,2016/09/02 16:40,【捏捏Peppa豬】親子做黏土 大玩路跑賽
台北市中山區長安東路一段18號6樓-601(經濟部通訊產業發展推動小組) / 台北市中山區長安東路一段18號,Learning,2016/09/01 19:30,GCPUG Taiwan Meetup #19
台北市復興北路99號,Learning,2016/09/03 09:00,DISC 講座 - 做自己的貴人
"台北市大安區 / 台北市大安區信義路三段147巷11弄6-1號(近捷運大安站,淡水信義線1號",Learning,2016/10/13 00:00,大數據應用”Big Data +”沙龍第九場 : 8/31(三)_虛擬貨幣對國家安全的影響 National Security Implications of Virtual Currency -- Examining the Potential for Non-state Actor Deployment
台北市中正區思源街一號,Entertainment,2016/09/30 15:00,Know stage sessions @PIPE Vol.11 張三李四
台北市龍江路223巷16-1號,Uncategorized,2016/09/03 14:00,微境品手作體驗課程
台北市南港區研究院路二段128號,Learning,2016/10/02 18:00,MakerConf 2016
台北市內湖區洲子街196號,Learning,2016/09/02 10:00,工作坊：為您的公司建立網站和電子信箱
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/09/01 00:00,時空跳躍 / 馬曉安
台北市羅斯福路四段200號,Entertainment,2016/09/01 20:00,Suicide Silence 2016 live in Taipei
