鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,lng,lat
松山區,房地(土地+建物),臺北市松山區光復南路58巷1~30號,33.0,住,,,1051215,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700218.0,143.39,3,2,2,有,無,12000000,83688.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPROMLQLJHMFFDA97DA,121.5579899,25.0479181
北投區,房地(土地+建物),臺北市北投區行義路58巷22弄1~30號,38.11,住,,,1050601,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,691124.0,125.68,3,2,2,有,無,13300000,105824.0,,0.0,0,,RPRNMLPLJHMFFEA87DA,121.52874209999999,25.1257509
大安區,房地(土地+建物),臺北市大安區和平東路二段107巷11弄1~30號,22.25,商,,,1051201,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,561205.0,74.4,3,2,1,有,無,14600000,196237.0,,0.0,0,含增建或未登記建物。,RPUNMLPLJHMFFFA18CA,121.5360468,25.0232552
大安區,房地(土地+建物),臺北市大安區四維路192巷1~30號,28.22,住,,,1060101,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020131.0,184.73,3,0,2,有,有,55480000,300330.0,,0.0,0,,RPSNMLRJKHMFFFA08CA,121.5473494,25.0269948
大安區,房地(土地+建物),臺北市大安區四維路192巷1~30號,37.99,住,,,1060101,土地1建物1車位0,十三層，夾層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020131.0,246.4,0,0,2,無,有,79000000,320617.0,,0.0,0,,RPTNMLRJKHMFFFA18CA,121.5473494,25.0269948
大安區,房地(土地+建物),臺北市大安區敦化南路一段161巷69弄1~30號,33.57,住,,,1051201,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,751220.0,136.91,3,2,2,有,無,38200000,279015.0,,0.0,0,含增建或未登記建物。,RPQNMLKKKHMFFFA27CA,121.5495081,25.0435991
大安區,房地(土地+建物)+車位,臺北市大安區大安路一段96巷1~30號,38.43,住,,,1051001,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,940420.0,194.9,3,2,2,有,有,53000000,271934.0,坡道平面,0.0,0,,RPSNMLNKKHMFFFA77CA,121.545759,25.040723899999996
文山區,房地(土地+建物),臺北市文山區富山路1巷1~30號,17.96,住,,,1051228,土地6建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,49.12,3,1,1,有,無,3500000,71254.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVOMLOLJHMFFAA87DA,121.553109,24.988531
中山區,房地(土地+建物)+車位,臺北市中山區撫順街1~30號,6.07,商,,,1060103,土地1建物1車位1,十三層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1000630.0,76.96,1,1,1,有,有,15750000,217226.0,塔式車位,11.36,1500000,,RPTRMLOLJHMFFCA18DA,121.520902,25.0635339
中正區,房地(土地+建物),臺北市中正區杭州南路一段91~120號,2.56,其他,,,1051108,土地1建物1車位0,七層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,830201.0,28.54,1,0,1,有,有,7200000,252278.0,,0.0,0,含增建或未登記建物。,RPPOMLTJKHMFFBA77DA,121.5254693,25.038904100000003
文山區,房地(土地+建物)+車位,臺北市文山區久康街151~180號,29.3,住,,,1051203,土地1建物1車位2,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021217.0,260.79,3,2,2,有,有,33600000,159672.0,坡道平面,80.42,4800000,,RPRNMLRJKHMFFAA57DA,121.567051,24.990586899999997
文山區,房地(土地+建物),臺北市文山區景興路96巷1~30號,32.75,住,,,1051125,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,561130.0,105.95,5,3,2,有,無,14900000,140632.0,,0.0,0,含增建或未登記建物。,RPSRMLTJKHMFFAA28DA,121.54449,24.994658899999997
北投區,房地(土地+建物)+車位,臺北市北投區裕民二路31~60號,17.32,商,,,1051201,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950630.0,190.51,3,2,2,有,有,26000000,136476.0,坡道平面,51.44,0,親友、員工或其他特殊關係間之交易。,RPSOMLRJKHMFFEA08CA,121.51713909999998,25.1157247
北投區,房地(土地+建物)+車位,臺北市北投區公?路209巷1~30號,39.14,住,,,1060101,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980122.0,155.06,3,2,2,有,有,17180000,110796.0,其他,11.78,0,陽台外推。本成交資訊系由不動產經紀業提供屬實。,RPWNMLSJKHMFFEA48CA,121.45326899999999,25.1694558
士林區,房地(土地+建物),臺北市士林區文林路661巷1~30號,26.9,住,,,1051101,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700825.0,96.49,2,1,1,有,無,15450000,160120.0,,0.0,0,,RPPOMLSKKHMFFEA97CA,121.5266131,25.0891932
士林區,房地(土地+建物),臺北市士林區承德路四段292巷11弄1~30號,15.65,住,,,1051201,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730514.0,61.22,3,2,1,有,無,3600000,58804.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQPMLQLJHMFFEA97CA,121.51932839999999,25.089166600000002
士林區,房地(土地+建物),臺北市士林區中山北路六段405巷1~30號,34.7,住,,,1051201,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680216.0,131.0,3,2,2,有,無,21500000,164122.0,,0.0,0,,RPSPMLQLJHMFFEA18CA,121.52513090000001,25.1026064
北投區,房地(土地+建物),臺北市北投區裕民六路114巷1~30號,23.95,住,,,1051201,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661117.0,84.6,2,2,1,有,無,10500000,124113.0,,0.0,0,含增建或未登記建物。,RPQNMLQLJHMFFEA77CA,121.5188686,25.1144289
士林區,房地(土地+建物)+車位,臺北市士林區天玉街31~60號,35.11,住,,,1051101,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,851114.0,166.5,3,2,2,有,有,31800000,190991.0,升降平面,0.0,0,本案車位面積無法概算。含增建或未登記建物。,RPTOMLQLJHMFFEA18CA,121.5288354,25.121390899999998
士林區,房地(土地+建物)+車位,臺北市士林區中正路104巷1弄1~30號,19.22,住,,,1051201,土地1建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,880423.0,142.4,0,0,0,無,無,6400000,44944.0,升降機械,0.0,0,親友、員工或其他特殊關係間之交易。,RPWOMLQLJHMFFEA48CA,121.5295186,25.0968932
北投區,房地(土地+建物),臺北市北投區溫泉路121~150號,16.56,其他,,,1060101,土地1建物1車位0,一層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,780214.0,52.37,1,1,1,有,有,4400000,84018.0,,0.0,0,平台外推。本成交資訊系由不動產經紀業提供屬實。,RPWPMLPLJHMFFEA48CA,121.5109317,25.1362956
士林區,房地(土地+建物),臺北市士林區德行東路211~240號,12.82,住,,,1051201,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,670707.0,76.82,2,2,1,有,無,12450000,162067.0,,0.0,0,共有人數2人含增建或未登記建物。,RPUPMLPLJHMFFEA28CA,121.53254009999998,25.1092867
北投區,房地(土地+建物),臺北市北投區行義路121~150號,24.72,住,,,1051201,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,721227.0,140.99,3,2,2,有,有,12600000,89368.0,,0.0,0,,RPROMLKKKHMFFEA37CA,121.52893290000002,25.1285336
大安區,房地(土地+建物),臺北市大安區建國南路一段291巷1~30號,13.12,住,,,1051101,土地2建物1車位0,一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760216.0,88.19,3,2,2,有,有,24880000,282118.0,,0.0,0,含增建或未登記建物。,RPOPMLOLJHMFFFA67CA,121.538454,25.0358099
南港區,房地(土地+建物),臺北市南港區重陽路125巷36弄1~30號,13.39,住,,,1060112,土地1建物1車位0,八層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,961008.0,56.21,1,1,1,有,有,8000000,142323.0,,0.0,0,,RPPPMLSKKHMFFDA97CA,121.61056200000002,25.06035
士林區,房地(土地+建物),臺北市士林區通河東街一段181~210號,28.19,住,,,1051201,土地7建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690702.0,92.02,2,2,1,有,無,10680000,116062.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUOMLPLJHMFFEA18CA,121.5156649,25.088674899999997
北投區,房地(土地+建物),臺北市北投區奇岩路201巷1~30號,32.38,住,,,1060101,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700504.0,117.87,3,2,2,有,無,13500000,114533.0,,0.0,0,受債權債務影響之交易。,RPQPMLPLJHMFFEA87CA,121.50719699999999,25.134659
士林區,房地(土地+建物),臺北市士林區忠誠路二段21巷31~60號,30.73,住,,,1051101,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730702.0,115.49,3,2,2,有,有,18160000,157243.0,,0.0,0,含增建或未登記建物。,RPVNMLPLJHMFFEA18CA,121.5321165,25.109767899999998
北投區,房地(土地+建物)+車位,臺北市北投區中央北路三段40巷34弄1~30號,33.26,住,,,1051201,土地1建物1車位2,十八層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731.0,263.64,4,2,2,有,有,31000000,117585.0,坡道平面,65.84,0,,RPPOMLPLJHMFFEA67CA,121.4850091,25.1395359
北投區,房地(土地+建物),臺北市北投區致遠二路95巷1~30號,26.0,住,,,1051101,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,610922.0,81.5,3,1,1,有,無,6300000,77301.0,,0.0,0,親友、員工或其他特殊關係間之交易。母女買賣,RPQNMLPLJHMFFEA67CA,121.51151809999999,25.116356500000002
北投區,房地(土地+建物),臺北市北投區新民路1巷1~30號,101.25,住,,,1051201,土地4建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,580507.0,79.2,3,2,3,有,無,13600000,171717.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVNMLOLJHMFFEA08CA,121.50765200000001,25.139891
北投區,房地(土地+建物)+車位,臺北市北投區崇仁路一段91~120號,26.25,住,,,1051201,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,880501.0,131.7,3,2,2,有,有,20500000,155657.0,升降平面,37.76,0,有夾層,RPSOMLOLJHMFFEA87CA,121.50166850000001,25.1257201
北投區,房地(土地+建物),臺北市北投區中山路1~30號,11.07,其他,,,1051201,土地1建物1車位0,十八層,二十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,920127.0,83.83,0,0,0,無,有,15720000,187522.0,,0.0,0,陽台外推,RPSPMLOLJHMFFEA97CA,121.504888,25.137139
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路235巷31~60號,49.48,住,,,1051028,土地1建物1車位2,十四層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1031204.0,299.05,3,2,2,有,有,62000000,207323.0,坡道平面,55.14,0,,RPOQMLQJKHMFFDA67CA,121.61698390000002,25.056169399999998
南港區,房地(土地+建物),臺北市南港區南港路三段16巷3弄1~30號,23.75,工,,,1051206,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,590114.0,67.75,3,1,2,有,無,8500000,125461.0,,0.0,0,含增建或未登記建物。,RPQNMLQLJHMFFDA67CA,121.5923169,25.0549246
南港區,房地(土地+建物),臺北市南港區玉成街235巷23弄1~30號,19.48,住,,,1051210,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,73.9,3,1,1,有,無,6450000,87280.0,,0.0,0,親友特殊關係間之交易。,RPSOMLPLJHMFFDA87CA,121.5853996,25.043233999999998
中山區,房地(土地+建物),臺北市中山區民權東路二段71巷21弄1~30號,22.5,住,,,1060103,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,55.3,2,1,1,有,無,8000000,144665.0,,0.0,0,,RPPNMLPJKHMFFCA27CA,121.5280983,25.062884399999998
中山區,房地(土地+建物),臺北市中山區民生東路二段61~90號,8.21,商,,,1051220,土地1建物1車位0,六層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,690314.0,43.62,1,1,1,有,有,6900000,158184.0,,0.0,0,,RPQNMLSJKHMFFCA67CA,121.5296493,25.0581353
內湖區,房地(土地+建物),臺北市內湖區東湖路121~150號,28.21,住,,,1051221,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701228.0,92.22,3,2,1,有,無,8750000,94882.0,,0.0,0,後陽台增建,RPPQMLOKKHMFFCA57CA,121.6165404,25.0682585
中山區,房地(土地+建物),臺北市中山區合江街144巷1~30號,30.75,住,,,1060103,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620920.0,87.65,3,2,2,有,無,13880000,158357.0,,0.0,0,,RPSNMLNLKHMFFCA57CA,121.538928,25.059914000000003
中山區,房地(土地+建物),臺北市中山區新生北路二段31~60號,8.51,商,,,1051227,土地1建物1車位0,十四層,十七層,辦公商業大樓,住家用,鋼筋混凝土造,850718.0,79.62,2,2,2,有,有,18000000,226074.0,,0.0,0,,RPUNMLOKKHMFFCA77CA,121.527826,25.054072
中山區,房地(土地+建物),臺北市中山區安東街16巷31~60號,25.72,住,,,1060104,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,720621.0,111.45,3,2,2,有,有,19680000,176566.0,,0.0,0,買方與賣方為鄰居,RPQNMLTJKHMFFCA77CA,121.5399634,25.045341699999998
內湖區,房地(土地+建物),臺北市內湖區成功路四段214巷3弄1~30號,27.2,住,,,1051210,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740712.0,95.55,3,2,2,有,有,13600000,142334.0,,0.0,0,含增建或未登記建物。,RPVNMLQLJHMFFCA08CA,121.59586200000001,25.085077899999998
中山區,房地(土地+建物),臺北市中山區林森北路91~120號,4.84,商,,,1051127,土地2建物1車位0,十一層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,710224.0,50.45,1,1,1,有,有,8200000,162537.0,,0.0,0,含增建或未登記建物。,RPSQMLPLJHMFFCA97CA,121.52496299999999,25.0500078
內湖區,房地(土地+建物)+車位,臺北市內湖區文湖街21巷98弄1~30號,12.92,住,,,1051120,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,970124.0,76.93,2,2,1,有,有,11000000,142987.0,升降機械,0.0,0,內含獨立產權車位，未包含在棟數內。本案車位面積無法概算。含增建或未登記建物。,RPROMLPLJHMFFCA67CA,121.5598263,25.090386
內湖區,房地(土地+建物),臺北市內湖區金湖路347巷180弄1~30號,49.4,住,,,1051127,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,861117.0,96.97,3,1,2,有,無,19500000,201093.0,,0.0,0,含增建或未登記建物。,RPXNMLPLJHMFFCA18CA,121.5984551,25.073733999999998
內湖區,房地(土地+建物),臺北市內湖區康寧路一段156巷10弄1~30號,42.88,住,,,1060103,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700515.0,105.52,3,2,2,有,無,13200000,125095.0,,0.0,0,,RPVOMLOLJHMFFCA97CA,121.59376359999999,25.0783096
大同區,房地(土地+建物),臺北市大同區民族西路187巷1~30號,35.5,住,,,1051220,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,601026.0,104.7,0,0,1,無,無,13800000,131805.0,,0.0,0,含增建或未登記建物。,RPXNMLMJKHMFFBA67CA,121.51493070000001,25.0689233
大同區,房地(土地+建物)+車位,臺北市大同區民生西路171巷1~30號,11.04,商,,,1051220,土地2建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940414.0,120.22,3,2,2,有,有,19800000,164698.0,坡道機械,21.76,0,,RPWPMLOLJHMFFBA08CA,121.51722,25.057399
萬華區,房地(土地+建物),臺北市萬華區萬大路449巷10弄1~30號,43.0,住,,,1060106,土地1建物1車位0,二層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,560502.0,68.54,4,2,2,有,無,10000000,145900.0,,0.0,0,含增建或未登記建物。,RPTNMLNJKHMFFBA37CA,121.49869050000001,25.0204772
萬華區,房地(土地+建物),臺北市萬華區國興路31~60號,17.51,住,,,1051126,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,63.09,2,2,1,有,有,9400000,148994.0,,0.0,0,,RPOOMLQJKHMFFBA27CA,121.50521640000001,25.027441699999997
中正區,房地(土地+建物),臺北市中正區齊東街82巷1~30號,25.37,住,,,1051111,土地2建物1車位0,一層，走廊,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,610918.0,48.37,3,2,1,有,無,11300000,233616.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSOMLQJKHMFFBA67CA,121.52711640000001,25.0419815
萬華區,房地(土地+建物)+車位,臺北市萬華區桂林路121~150號,8.23,商,,,1051114,土地1建物1車位1,九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050307.0,125.84,2,2,1,有,無,17710000,185261.0,坡道平面,42.66,2300000,,RPVNMLRKKHMFFBA08CA,121.5003317,25.038574399999998
文山區,房地(土地+建物)+車位,臺北市文山區興隆路二段241~270號,17.73,其他,,,1060107,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840105.0,146.49,2,1,2,有,有,19500000,163414.0,坡道平面,36.34,1500000,親友關係間之交易。,RPVNMLPLJHMFFAA77CA,121.5514114,25.0018265
中正區,房地(土地+建物),臺北市中正區和平西路二段16巷1~30號,22.85,住,,,1051231,土地1建物1車位0,四層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,620503.0,66.58,1,1,1,有,有,14570000,218834.0,,0.0,0,,RPTQMLTJKHMFFAA18CA,121.5136406,25.0278432
中正區,房地(土地+建物),臺北市中正區泉州街145巷1~30號,17.61,住,,,1051210,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750423.0,94.85,3,2,2,有,有,13200000,139167.0,,0.0,0,含增建或未登記建物。,RPQNMLQLJHMFFAA37CA,121.51311869999999,25.0245536
中正區,房地(土地+建物),臺北市中正區羅斯福路四段136巷6弄1~30號,0.3,商,,,1060113,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,0.78,2,2,1,有,無,200000,0.0,,0.0,0,受債權債務影響或債務抵償之交易。,RPPNMLSJKHMFFAA37CA,121.534819,25.013991
文山區,房地(土地+建物)+車位,臺北市文山區久康街24巷1~30號,20.44,住,,,1051221,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,960427.0,108.63,2,1,1,有,有,16880000,155390.0,升降機械,11.82,0,,RPUNMLQJKHMFFAA67CA,121.5655223,24.9891734
萬華區,房地(土地+建物),臺北市萬華區萬大路277巷31~60號,23.6,住,,,1051223,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,711027.0,99.18,4,2,1,有,有,12500000,126033.0,,0.0,0,含增建或未登記建物。,RPRNMLQLJHMFFBA57CA,121.50073799999998,25.0319463
萬華區,房地(土地+建物),臺北市萬華區大理街61~90號,17.84,其他,,,1051229,土地2建物1車位0,全,一層,透天厝,住家用,土磚石混合造,260731.0,44.89,0,0,0,無,無,4399986,98017.0,,0.0,0,權利人共二人親友、員工或其他特殊關係間之交易。,RPTNMLQLJHMFFBA77CA,121.49985,25.0345781
大同區,房地(土地+建物),臺北市大同區民權西路144巷19弄1~30號,23.94,住,,,1051230,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750403.0,127.27,3,2,2,有,有,20800000,163432.0,,0.0,0,含增建或未登記建物。,RPWNMLQLJHMFFBA08CA,121.5162533,25.0618708
萬華區,房地(土地+建物),臺北市萬華區青年路31~60號,23.4,住,,,1060102,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760316.0,110.82,3,2,2,有,有,16000000,144378.0,,0.0,0,陽台外推,RPTOMLQLJHMFFBA87CA,121.5050743,25.025622
中山區,房地(土地+建物),臺北市中山區龍江路318巷1~30號,33.1,住,,,1051214,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661114.0,115.41,3,2,2,有,無,17880000,154926.0,,0.0,0,含增建或未登記建物。,RPWNMLQLJHMFFCA18CA,121.540523,25.0470691
中山區,房地(土地+建物),臺北市中山區新生北路三段11巷1~30號,22.0,住,,,1051130,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,55.76,4,2,2,有,無,10000000,179340.0,,0.0,0,親友、員工或其他特殊關係間之交易。含增建或未登記建物。,RPOOMLQLJHMFFCA47CA,121.5281446,25.063007199999998
中山區,房地(土地+建物),臺北市中山區松江路1~30號,2.67,商,,,1060105,土地1建物1車位0,十層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,701208.0,36.22,1,1,1,有,有,6600000,182220.0,,0.0,0,,RPRNMLSJKHMFFCA77CA,121.53298590000001,25.0456563
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段180巷1~30號,19.44,住,,,1051213,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,981009.0,113.94,2,1,1,有,有,19000000,166754.0,坡道平面,37.69,0,,RPXNMLSJKHMFFCA38CA,121.61194990000001,25.0691104
內湖區,房地(土地+建物),臺北市內湖區環山路二段91~120號,27.38,住,,,1051226,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700128.0,101.49,6,0,6,有,無,15000000,147798.0,,0.0,0,含增建或未登記建物。,RPSOMLNJKHMFFCA47CA,121.575143,25.084583
南港區,房地(土地+建物),臺北市南港區中南街61~90號,31.75,商,,,1060103,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,82.32,1,1,1,有,無,10300000,125121.0,,0.0,0,,RPPOMLPLJHMFFDA57CA,121.61532220000001,25.0534917
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路157巷36弄61~90號,36.42,住,,,1051225,土地1建物1車位2,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030224.0,271.6,3,2,2,有,有,41500000,152798.0,坡道平面,82.64,0,,RPRNMLQLJHMFFDA77CA,121.61564240000001,25.0611832
信義區,房地(土地+建物),臺北市信義區忠孝東路五段492巷1~30號,28.75,住,,,1051207,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,86.39,3,2,1,有,無,16800000,194467.0,,0.0,0,含增建或未登記建物。,RPPNMLQLJHMFFDA57CA,121.58191799999999,25.043939
信義區,房地(土地+建物),臺北市信義區信安街151~180號,7.33,住,,,1051106,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720712.0,67.54,2,1,1,有,有,15000000,222091.0,,0.0,0,親友、員工或其他特殊關係間之交易。含增建或未登記建物。,RPPNMLQKKHMFFDA57CA,121.5554324,25.0228918
信義區,房地(土地+建物),臺北市信義區吳興街220巷61~90號,13.76,住,,,1051221,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,790424.0,35.44,4,1,2,有,無,5467200,154266.0,,0.0,0,"親友、員工或其他特殊關係間之交易。原屬親屬共有,出售共有部份給另一共有人",RPUOMLSKKHMFFDA38CA,121.561399,25.026524
北投區,房地(土地+建物),臺北市北投區建民路116巷1~30號,49.25,住,,,1051201,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650831.0,143.31,4,2,2,有,無,25800000,180029.0,,0.0,0,,RPWOMLMLKHMFFEA18CA,121.51773859999999,25.109660100000003
北投區,房地(土地+建物),臺北市北投區三合街二段451~480號,16.18,住,,,1051201,土地1建物1車位0,八層，九層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870714.0,65.56,2,2,1,有,有,11000000,167785.0,,0.0,0,,RPTOMLNJKHMFFEA77CA,121.50206090000002,25.126415899999998
北投區,房地(土地+建物)+車位,臺北市北投區翠宜路31~60號,52.55,住,,,1051201,土地1建物1車位1,電梯樓梯間，夾層，四層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850110.0,179.54,4,2,2,有,有,13000000,72407.0,升降平面,0.0,0,,RPROMLQJKHMFFEA87CA,121.504943,25.143267899999998
北投區,房地(土地+建物),臺北市北投區明德路151~180號,17.35,住,,,1060101,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,670828.0,67.66,2,2,1,有,有,13180000,194798.0,,0.0,0,含增建或未登記建物。,RPQOMLQLJHMFFEA87CA,121.520648,25.110872
士林區,房地(土地+建物),臺北市士林區小北街22巷1~30號,19.7,商,,,1051201,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730724.0,76.03,5,0,5,有,無,10350000,136130.0,,0.0,0,價格含增建或未登記建物,RPROMLQLJHMFFEA97CA,121.5251121,25.091023899999996
北投區,房地(土地+建物)+車位,臺北市北投區崇仁路一段61~90號,29.16,住,,,1051201,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000826.0,163.0,3,2,2,有,有,22650000,138957.0,坡道平面,19.08,0,價格含增建或未登記建物,RPSOMLQLJHMFFEA08CA,121.5014953,25.1268474
士林區,房地(土地+建物),臺北市士林區德行東路190巷2弄1~30號,56.25,住,,,1060101,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660228.0,152.82,4,2,2,有,無,34500000,225756.0,,0.0,0,,RPTNMLOKKHMFFEA87CA,121.53103429999999,25.1082443
士林區,房地(土地+建物),臺北市士林區德行東路181~210號,20.0,住,,,1051201,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660301.0,70.86,2,2,1,有,無,9800000,138301.0,,0.0,0,,RPVNMLOKKHMFFEA08CA,121.53123590000001,25.108915600000003
士林區,房地(土地+建物),臺北市士林區德行東路181~210號,20.0,住,,,1051201,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660301.0,70.86,2,2,1,有,無,9650000,136184.0,,0.0,0,,RPWNMLOKKHMFFEA18CA,121.53123590000001,25.108915600000003
